"","participant","protocol","trial","trajectory_id","practice_trials.thisN","noise_present","no_targets","trials.thisN","mouse.x.firstBadClick","mouse.y.firstBadClick","mouse.x","mouse.y","obj0finalX","obj0finalY","obj0penultimateX","obj0penultimateY","obj0preantepenultimateY","obj0preantepenultimateX","obj0antepenultimateX","obj0antepenultimateY","timingHiccupsInLastFramesOfStimuli","win.nDroppedFrames","finalStimFrameTimes","RT","anyHiccupsLastFrames","avgDurLastFrames","dx","dy","finalDirection","finalSpeed","xErr","yErr","euclidean_dist","amountExtrapolation","temporal_error","isOutlier","eccentricity","eccentricity_deg","velocityToFovea"
"588","P5",4,500,275,NA,"Dynamic","4",99,"nan","nan",368,-341,344.230498490121,-351.453606946648,337.956791869925,-348.923507471681,-343.945979192648,325.614371176455,331.710546589956,-346.404482777014,0,6,"[16.697369   17.012242   16.648841   16.682131   16.451029   16.540716
 17.039698   16.443875   16.68944601 16.765942   16.725152   16.45489199
 16.438373   16.736755   16.951949   16.759479   16.342588   16.75376
 16.866967   16.387037   16.845365   16.445429   16.694784   16.916192
 16.708446   16.528546   16.616848   16.648097   16.66151601 16.904093
 16.499511   16.95259001 16.498033   16.40171    16.518113   16.917948
 16.469749   16.782881   16.884163   16.609002  ]",4.54951976901066,FALSE,16.6722814255,18.6161273136658,-7.50762775400062,-21.9635416754602,401.324471615288,23.769501509879,10.4536069466484,0.623199686880969,0.435228903343743,0.0451867227690677,FALSE,491.949462776987,11.8067871066477,8.7949796869203
"589","P5",4,301,595,NA,"Static","1",0,"nan","nan",-178,-259,-139.365862893518,-282.851484880434,-142.965410021511,-277.136945361399,-265.907508228407,-150.038751284862,-146.488981889152,-271.54302202332,0,0,"[16.454058   16.584987   16.78637    16.94557    16.465165   16.65902101
 16.50775799 16.725559   16.590814   16.789655   16.718406   16.53615099
 16.829813   16.351349   16.77689    16.688173   16.74932    16.492938
 16.875752   16.617566   16.684556   16.470769   16.866474   16.56865
 16.816387   16.453873   16.844739   16.653879   16.552413   16.795609
 16.706074   16.451301   16.7351     16.57712    16.809598   16.63171199
 16.546425   16.842655   16.589498  ]",5.23502199979703,FALSE,16.6600550507692,10.6728883913432,-16.9439766520269,-57.793470667618,400.663069837252,-38.6341371064817,23.8514848804339,1.08968718971788,-0.978538931406403,-0.10176244966083,FALSE,315.3217503426,7.56772200822241,5.02501175866528
"590","P5",4,302,307,NA,"Static","4",1,"nan","nan",-519,-235,-486.838481345068,-253.693313682503,-480.684202017421,-251.111224212763,-245.952301837334,-468.388172116012,-474.639468044696,-248.575095592757,0,0,"[16.589498   16.672973   16.672339   16.780923   16.834398   16.3892
 16.647878   16.753002   16.519154   17.06317699 16.358777   16.648538
 16.603545   16.710224   16.777881   16.647523   16.543526   16.718009
 16.673636   16.676646   16.632378   16.672545   16.82484199 16.64624301
 17.197935   16.342341   16.319612   16.642091   16.663615   16.70545
 17.018944   16.290208   16.827053   16.62086901 16.68883699 16.58440301
 16.77836299 16.547362   16.696432   16.615873  ]",5.57011691190564,FALSE,16.66490607475,-18.4503092290559,-7.74101184516951,-157.239027265459,400.210828482172,-32.1615186549318,18.6933136825032,0.892788147864552,0.538194977574736,0.0560324437430348,FALSE,548.973591646794,13.1753661995231,9.56684525721683
"591","P5",4,303,962,NA,"Static","1",2,"nan","nan",-263,216,-268.109097136277,258.016980217167,-273.941632367814,261.216106643041,267.612694787032,-285.603667794022,-279.68780661821,264.367864354288,0,0,"[16.615873   16.68851799 16.700697   16.964092   17.10728701 16.08251
 16.724846   16.635872   16.782746   16.385414   16.834971   16.530114
 16.695508   16.677286   16.94826    16.477569   16.513341   16.756529
 16.523174   16.724033   16.629156   16.827145   16.603933   16.82421
 16.469174   17.169771   16.206838   16.680398   16.638107   16.601216
 16.96287    16.363939   16.92478    16.451021   16.453974   16.954957
 16.765304   16.484826   16.644838   16.70250999]",6.34543968689832,FALSE,16.66819017475,17.4945706577447,-9.59571456986527,-28.744623726234,399.031308373851,5.10909713627706,-42.0169802171668,1.01583512051307,0.592458039249622,0.0618641974134845,FALSE,372.095753869371,8.9302980928649,-9.2660680849092
"592","P5",4,304,815,NA,"Static","4",3,"nan","nan",-498,-86,-504.36332470409,-59.0729586982908,-501.636276297849,-55.7442428880196,-67.8422323638633,-496.216956124124,-498.974446967303,-61.686461135904,0,0,"[16.70250999 16.55740701 16.706519   16.790883   16.613855   16.948763
 16.441151   16.502862   16.919587   16.43119199 16.758765   16.634682
 16.888615   16.256493   16.887599   16.473235   16.817115   16.659182
 16.638539   16.996974   16.581551   16.445907   16.694784   16.624296
 16.536751   16.817904   16.56192    16.819884   16.722293   16.716303
 16.478664   16.650491   16.70253    16.705428   16.609443   16.775451
 16.758185   16.395843   16.679173   16.804179  ]",4.94034524991002,FALSE,16.66767269975,-8.14636857996641,8.76927366557258,132.891081345305,239.370998988559,6.36332470409042,-26.9270413017092,0.664049014623844,-0.577415715400129,-0.100509202214684,FALSE,507.810966557373,12.187463197377,5.67127677927935
"593","P5",4,305,580,NA,"Dynamic","4",4,"nan","nan",447,279,470.707922983466,276.931587281224,465.298784959279,281.102458798586,289.242301737675,454.742349986523,459.984425683989,285.200248434423,0,0,"[16.804179   17.190356   16.560535   16.65816701 16.389889   16.720559
 16.613807   16.857137   16.437973   16.960885   16.379163   17.04717
 16.27992    17.018761   16.390129   16.576907   16.831269   16.408499
 17.086966   16.60410799 16.46650401 16.662366   16.790489   16.627322
 16.596723   17.002086   16.256082   16.98422099 16.42188201 16.962361
 16.466343   16.567252   16.66375    16.583662   16.792882   16.672543
 16.54693401 16.79255599 16.896867   16.628373  ]",4.25607290890912,FALSE,16.67993942525,15.9655729969423,-12.3107144564507,-37.6350538618862,402.89284600343,-23.7079229834658,2.06841271877573,0.571151566029825,-0.480905347086434,-0.049734620492858,FALSE,546.129153949418,13.107099694786,3.57996299946474
"594","P5",4,306,567,NA,"Dynamic","4",5,"nan","nan",-218,335,-218.510950811394,387.109621610627,-224.407399906416,384.56597876409,379.233456538932,-236.768783852878,-230.712668862606,381.845976943088,0,0,"[16.628373   16.599251   16.450434   17.072513   16.873796   16.377102
 16.30393    17.35335799 16.358418   16.389837   16.686111   16.6992
 17.805251   15.750207   16.76925    16.589137   16.502734   16.553339
 16.743758   16.799476   16.421609   16.758756   16.754085   16.882433
 16.510207   16.505886   16.819893   16.70642501 16.748511   16.968189
 16.570004   16.20195    16.849956   16.460401   17.072016   16.371118
 16.604247   17.101383   16.131237   16.826431  ]",5.03528295391152,FALSE,16.6642553,18.2578330414842,7.87616507169423,23.3346685767173,397.742066111681,0.510950811394252,-52.1096216106265,1.25069103756179,-0.484116557952561,-0.050715086400641,FALSE,444.523221854632,10.6685573245112,-1.02157853708914
"595","P5",4,307,916,NA,"Static","1",6,"nan","nan",480,281,472.916095069812,382.20396394438,469.41578512786,376.827267242284,365.606970080026,462.111203916613,465.728870097573,371.163933362427,0,0,"[16.826431   16.342962   16.900577   16.860607   16.209446   16.689383
 16.866462   16.420928   16.870796   16.484579   16.657271   16.752812
 16.666824   16.681189   16.627424   17.164519   16.153582   16.958607
 16.696796   16.560224   16.666133   16.647843   16.524555   16.686298
 16.674894   16.614579   16.659128   16.568627   17.11563701 16.516756
 16.533534   16.597292   16.614052   17.522519   15.88577199 16.965683
 16.652559   16.708684   16.238398   17.02855001]",5.66319652961101,FALSE,16.67032280025,10.8048911531992,16.596993864354,56.9352709595113,395.996898937847,7.08390493018828,-101.20396394438,2.43483803149581,-1.94278993664661,-0.204419733868457,FALSE,608.053865238003,14.5932927657121,9.13062770109658
"596","P5",4,308,295,NA,"Static","1",7,"nan","nan",461,-203,479.922202893435,-196.235153183656,473.721780989252,-193.310788622489,-187.622529998034,461.661176836106,467.656744699487,-190.450277279541,0,0,"[17.02855001 16.773086   16.497682   17.019201   16.47700201 16.582153
 16.640376   17.683768   16.06080301 16.304118   16.74126    16.593768
 16.620722   16.948705   16.454563   16.582994   16.619641   16.764023
 16.61381    16.743574   16.615333   16.726827   16.636877   16.68936
 16.979661   16.316747   16.593842   16.72197699 16.62331    17.099038
 16.48173    16.503385   16.584929   16.584676   16.691161   16.857545
 16.539468   16.791048   16.955026   16.63852901]",4.0416740379078,FALSE,16.68450670075,18.26102605733,-8.61262318562126,-25.2504213619978,403.371326485453,-18.9222028934355,-6.76484681634429,0.482282322834282,-0.341484173556094,-0.0352739679229952,FALSE,518.491616301653,12.4437987912397,9.58674440273364
"597","P5",4,309,660,NA,"Static","1",8,"nan","nan",-503,227,-542.858482278918,210.564867583592,-544.826809764753,216.917333321824,229.814243000267,-548.822949665142,-546.843029261372,223.424362952415,0,0,"[16.63852901 16.98739    16.38657    16.65139299 16.661593   16.593287
 16.740525   17.006501   16.301115   16.69598    16.819528   16.683127
 16.407009   16.977188   16.449659   16.775085   16.53127099 16.86202001
 16.42669    16.586374   16.97703    16.576648   16.95554    16.27842
 16.62834    16.940792   16.385953   16.768235   16.618583   16.669027
 16.683406   16.65534901 16.94394099 16.550175   16.746389   16.426229
 16.706226   16.884767   16.743095   16.268072  ]",4.90359599891235,FALSE,16.664676275,5.96446738622353,-19.2493754166744,-72.7842735223487,403.093210789494,39.858482278918,16.4351324164077,1.03473466153562,-0.0936448115658834,-0.00967981361168629,FALSE,582.265313446256,13.9743675227101,-5.96513093733052
"598","P5",4,310,398,NA,"Static","1",9,"nan","nan",408,-263,387.765113666107,-272.285885797701,387.75326076035,-265.854915118552,-252.281497374247,387.728243628514,387.740319387228,-258.83338024717,0,0,"[16.268072   16.642117   16.44900101 17.058761   16.42931    16.798806
 16.504004   16.878703   16.430968   16.707957   16.61966    16.755209
 16.533033   16.702494   16.815487   16.819421   16.279194   16.967224
 16.475049   16.659447   17.032431   16.172555   17.170705   16.521538
 16.323262   16.797102   16.611053   16.699703   16.64606199 16.80217
 16.886065   16.252664   16.777625   16.697874   16.613749   16.928022
 16.427308   17.592898   15.977225   16.433015  ]",4.6266954869061,FALSE,16.653923575,0.0368700375929052,-20.0043884234541,-89.8943984135985,400.39458391237,20.2348863338932,9.28588579770138,0.534332013635973,-0.22196580531034,-0.0230986521618092,FALSE,473.815773250667,11.371578558016,5.53126597635414
"599","P5",4,311,171,NA,"Dynamic","1",10,"nan","nan",190,270,136.134755101708,295.414893790973,142.547310603239,296.758351923894,299.533225895566,155.792258783651,149.049189654379,298.120523727077,1,1,"[16.433015   16.532368   16.641499   16.719232   16.742107   16.623771
 17.86558    19.313204   14.086578   15.65113199 16.475583   16.822232
 16.344425   16.738103   17.05386701 16.403117   16.544824   16.594561
 16.786366   16.74103901 16.531031   16.928878   16.57003    16.562711
 16.883909   16.444022   17.156666   16.587647   16.451993   16.431924
 16.70840701 16.820368   16.41304    16.72558    16.639601   16.582109
 17.170216   16.552824   16.476203   16.491859  ]",32.6648916199047,TRUE,16.6560405255,-19.6575036819426,-4.11833210459338,-168.167423950508,401.941769408898,53.8652448982917,-25.4148937909727,1.42943754889502,-1.14022250823461,-0.118199388051433,FALSE,325.273163694969,7.80655592867924,-5.72026592711157
"600","P5",4,312,460,NA,"Static","1",11,"nan","nan",-307,172,-354.258562804008,144.38193121691,-348.201242356214,146.90027375165,151.96664715608,-336.015192684466,-341.956141838558,149.496686208757,0,1,"[16.491859   16.487333   16.900768   16.697736   16.431994   16.835259
 16.595945   16.444222   16.706153   16.988907   16.344887   16.699375
 16.656923   16.730961   16.674256   16.57113701 17.02590899 16.588637
 16.424475   16.877505   16.564283   16.53276299 16.995838   16.621995
 16.378989   16.903888   16.519405   16.97960401 16.513749   16.739617
 17.46948    15.760428   16.44508    16.97037101 16.38725    17.143319
 16.208876   16.760796   16.54184701 16.71259299]",6.43101239660609,FALSE,16.65811030025,-18.2433701195419,-7.58471593917051,-157.424808125943,395.347732404672,47.2585628040082,27.6180687830901,1.31368587622999,-1.30175762911057,-0.137195427637919,FALSE,382.551004941676,9.18122411860022,6.81788826719133
"601","P5",4,313,785,NA,"Dynamic","1",12,"nan","nan",-284,117,-410.151040945703,92.2853960905323,-416.892680213464,93.1792848066017,94.9322202231263,-430.113182973424,-423.379885101894,94.0394375110525,0,1,"[16.71259299 17.072685   16.13923399 16.91982301 16.605759   16.664117
 16.521836   16.73563    16.703434   16.649892   16.81325999 16.43868801
 17.041074   16.462312   16.493263   16.70505    16.620813   16.662863
 16.722248   16.693665   16.636336   16.61318199 16.93962    16.50057601
 16.85444    16.592942   16.688448   16.840316   16.27370701 16.870687
 16.54087    16.619791   16.786536   16.459319   16.735804   16.661417
 16.97402    16.362824   16.874714   16.882076  ]",5.41823211790324,FALSE,16.6771466,19.9621420277214,-2.64682413259399,-7.55291668698197,402.483951682933,126.151040945703,24.7146039094677,3.08518079602763,2.92339219863986,0.302640658757541,FALSE,420.405126895986,10.0897230455037,-9.56158121698344
"602","P5",4,314,855,NA,"Static","1",13,"nan","nan",132,376,87.1965109887976,397.593920747739,93.6235378970636,395.420230102919,391.136040418375,106.290750891835,99.7563390318181,393.346049825875,0,1,"[16.882076   16.78612601 16.398952   16.606366   16.768128   16.689621
 16.91026099 16.276071   16.954598   16.458987   16.59972    17.061932
 16.309627   16.67419    16.819347   16.359688   17.076937   16.42951
 16.606176   16.970146   16.380238   16.683329   16.779123   16.864921
 16.35351    17.031025   16.526006   16.751322   16.656931   16.474892
 16.44122    17.044054   16.481295   16.651827   16.589952   16.646353
 17.063192   16.350685   16.834189   16.499528  ]",6.54856412560184,FALSE,16.668551275,-19.0942399030379,6.45788032936395,161.313901981339,403.089244088702,44.8034890112024,-21.5939207477394,1.19365925771213,-1.18464330773465,-0.122454614074036,FALSE,407.043188549052,9.76903652517725,1.05617527281501
"603","P5",4,315,909,NA,"Static","4",14,"nan","nan",-252,-123,-270.121513175996,-122.268111967915,-276.588425948948,-124.085191073429,-127.725841741677,-289.545357893686,-282.951684370776,-125.873145283922,0,1,"[16.499528   16.850852   16.552359   16.727393   16.547385   16.605409
 16.640629   16.684074   16.722549   16.562137   16.8917     16.802224
 17.363129   16.04608    16.418395   16.46119    16.660118   17.002621
 16.447722   16.587231   17.032151   16.258267   17.30601799 16.118977
 16.589395   16.657785   16.91759301 16.826434   16.436347   16.556771
 16.702437   16.559796   17.069256   16.537801   16.422421   16.600443
 16.944053   16.686908   16.664967   16.444603  ]",5.28548508490348,FALSE,16.6601287,19.4238447176898,5.45772977376203,15.6943498458713,403.679138494851,18.1215131759957,-0.731888032085365,0.435270883853348,0.413950437804572,0.0427268423452202,FALSE,296.50484495989,7.11611627903735,-9.49057510176817
"604","P5",4,316,112,NA,"Dynamic","1",15,"nan","nan",-211,268,-169.421034666051,334.634881270934,-166.359836248025,328.928140604806,316.858330631641,-159.885372914684,-163.233888460324,323.100693009375,0,1,"[16.444603   16.974409   16.712317   17.137722   16.173745   16.482362
 16.797856   16.597532   16.63198401 17.43388    15.875169   16.931064
 16.95411999 16.74843    16.123222   16.643373   16.73047199 16.479684
 16.850609   16.594942   17.32759699 15.855001   16.845413   16.638106
 16.696453   16.801323   17.052247   16.204318   18.035789   15.91835
 16.020895   17.338909   16.463332   16.949417   16.02064    16.27886599
 17.560681   16.629059   16.180546   16.47984   ]",5.65118237789284,FALSE,16.66535692425,-9.53566175136774,17.7765506392925,118.209909768775,403.48410761671,-41.5789653339485,-66.6348812709339,1.88503427817488,-0.937574266731403,-0.0968206521884924,FALSE,375.078646087094,9.00188750609025,9.59730586466679
"605","P5",4,317,299,NA,"Dynamic","1",16,"nan","nan",143,357,168.855943584863,362.546073986358,172.782058888798,356.869273763199,346.045147557777,180.268101355725,176.572290508351,351.388948801236,1,2,"[16.47984    16.598613   16.500919   16.771913   17.065354   16.606672
 16.403699   16.591815   16.86578    16.844493   16.537591   16.325993
 16.738399   16.806523   16.62861    18.775541   14.677405   16.571055
 16.555757   16.576478   17.044635   16.380024   16.58907199 16.912996
 16.395493   16.707799   16.925997   16.554938   16.6396     17.015153
 16.234565   16.991185   16.414651   16.731369   16.576496   16.994347
 16.294237   16.667941   17.051374   16.333462  ]",5.57811915961065,TRUE,16.65944459975,-11.4121577708621,16.5009264285811,124.668009085581,401.430933647243,-25.8559435848631,-5.54607398635812,0.634657642408607,0.243502900312359,0.0252744702245526,FALSE,399.939977305166,9.59855945532397,4.85188599869998
